scenario,sim_time,day_time,job_id,source,event_type,technician,station,remaining_time,outcome,wait_time,turnaround_time,service_time,generated_at
Extra Gen/Spec Tech/Station and doubled Customer RMAs,180.57539117962122,Day 7 - Monday 12:35,RMA-5,Customer RMA,started,Tech 3,Station 1,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,182.6,Day 7 - Monday 14:36,ADVEX-4,Advance Exchange,finished,Tech 4,Station 2,0,repaired,0.0,7.599999999999994,7.6,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,183.5,Day 7 - Monday 15:30,RMA-5,Customer RMA,paused,Tech 3,Station 1,13.692057846287888,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,199.0,Day 8 - Tuesday 07:00,RMA-6,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,199.0,Day 8 - Tuesday 07:00,RESHIP-4,Reship,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,199.0,Day 8 - Tuesday 07:00,RMA-6,Customer RMA,bumped,,,1.5333333333333334,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,199.0,Day 8 - Tuesday 07:00,RESHIP-4,Reship,started,Tech 1,Station 2,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,199.0,Day 8 - Tuesday 07:00,RMA-6,Customer RMA,started,Tech 2,Station 3,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,200.4992312594923,Day 8 - Tuesday 08:30,RESHIP-4,Reship,finished,Tech 1,Station 2,0,reshipped,0.0,1.4992312594922907,1.4992312594922774,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,200.53333333333333,Day 8 - Tuesday 08:32,RMA-6,Customer RMA,finished,Tech 2,Station 3,0,scrap,0.0,1.5333333333333314,1.5333333333333334,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,207.5,Day 8 - Tuesday 15:30,RMA-5,Customer RMA,paused,Tech 3,Station 1,5.192057846287888,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,223.0,Day 9 - Wednesday 07:00,PROD-6,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,223.0,Day 9 - Wednesday 07:00,PROD-6,Production Failure,started,Tech 1,Station 2,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,223.5,Day 9 - Wednesday 07:30,PROD-6,Production Failure,finished,Tech 1,Station 2,0,rtv,0.0,0.5,0.5,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,228.1920578462879,Day 9 - Wednesday 12:12,RMA-5,Customer RMA,finished,Tech 3,Station 1,0,repaired,5.575391179621221,53.192057846287895,16.616666666666667,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,228.71917502704332,Day 9 - Wednesday 12:43,PROD-7,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,228.71917502704332,Day 9 - Wednesday 12:43,PROD-7,Production Failure,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,229.21917502704332,Day 9 - Wednesday 13:13,PROD-7,Production Failure,finished,Tech 1,Station 1,0,rtv,0.0,0.5,0.5,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,231.2104447553631,Day 9 - Wednesday 15:13,RMA-7,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,231.2104447553631,Day 9 - Wednesday 15:13,RMA-7,Customer RMA,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,231.5,Day 9 - Wednesday 15:30,RMA-7,Customer RMA,paused,Tech 1,Station 1,297.34377808869647,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,247.0,Day 10 - Thursday 07:00,ADVEX-5,Advance Exchange,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,247.0,Day 10 - Thursday 07:00,RMA-8,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,247.0,Day 10 - Thursday 07:00,ADVEX-5,Advance Exchange,started,Tech 3,Station 3,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,247.0,Day 10 - Thursday 07:00,RMA-8,Customer RMA,started,Tech 2,Station 2,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,248.67054100901217,Day 10 - Thursday 08:40,RMA-9,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,248.67054100901217,Day 10 - Thursday 08:40,RMA-9,Customer RMA,started,Tech 4,Station 4,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,255.5,Day 10 - Thursday 15:30,RMA-7,Customer RMA,paused,Tech 1,Station 1,288.84377808869647,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,255.5,Day 10 - Thursday 15:30,ADVEX-5,Advance Exchange,paused,Tech 3,Station 3,2.6500000000000004,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,255.5,Day 10 - Thursday 15:30,RMA-8,Customer RMA,paused,Tech 2,Station 2,0.9000000000000004,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,255.5,Day 10 - Thursday 15:30,RMA-9,Customer RMA,paused,Tech 4,Station 4,2.587207675678835,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,271.0,Day 11 - Friday 07:00,PROD-8,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,271.9,Day 11 - Friday 07:54,RMA-8,Customer RMA,finished,Tech 2,Station 2,0,repaired,0.0,24.899999999999977,9.4,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,273.5872076756788,Day 11 - Friday 09:35,RMA-9,Customer RMA,finished,Tech 4,Station 4,0,repaired,0.0,24.916666666666657,9.416666666666666,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,273.5872076756788,Day 11 - Friday 09:35,PROD-8,Production Failure,started,Tech 4,Station 4,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,273.65,Day 11 - Friday 09:39,ADVEX-5,Advance Exchange,finished,Tech 3,Station 3,0,repaired,0.0,26.649999999999977,11.15,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,274.0872076756788,Day 11 - Friday 10:05,PROD-8,Production Failure,finished,Tech 4,Station 4,0,rtv,2.587207675678826,3.087207675678826,0.5,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,279.5,Day 11 - Friday 15:30,RMA-7,Customer RMA,paused,Tech 1,Station 1,280.34377808869647,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,343.0,Day 14 - Monday 07:00,RESHIP-5,Reship,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,343.0,Day 14 - Monday 07:00,RMA-10,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,343.0,Day 14 - Monday 07:00,PROD-9,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,343.0,Day 14 - Monday 07:00,RMA-7,Customer RMA,interrupted,Tech 1,Station 1,280.34377808869647,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,343.0,Day 14 - Monday 07:00,RESHIP-5,Reship,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,343.0,Day 14 - Monday 07:00,PROD-9,Production Failure,started,Tech 3,Station 2,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,343.0,Day 14 - Monday 07:00,RMA-7,Customer RMA,started,Tech 2,Station 3,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,343.5,Day 14 - Monday 07:30,PROD-9,Production Failure,finished,Tech 3,Station 2,0,rtv,0.0,0.5,0.5,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,343.5,Day 14 - Monday 07:30,RMA-10,Customer RMA,started,Tech 3,Station 2,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,343.53333333333336,Day 14 - Monday 07:32,RMA-10,Customer RMA,finished,Tech 3,Station 2,0,rtv,0.5,0.5333333333333599,0.03333333333333333,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,344.5369703304088,Day 14 - Monday 08:32,RESHIP-5,Reship,finished,Tech 1,Station 1,0,reshipped,0.0,1.536970330408792,1.5369703304087952,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,351.5,Day 14 - Monday 15:30,RMA-7,Customer RMA,paused,Tech 2,Station 3,271.84377808869647,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,375.5,Day 15 - Tuesday 15:30,RMA-7,Customer RMA,paused,Tech 2,Station 3,263.34377808869647,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,391.0,Day 16 - Wednesday 07:00,RMA-11,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,391.0,Day 16 - Wednesday 07:00,RMA-11,Customer RMA,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,392.8666666666667,Day 16 - Wednesday 08:52,RMA-11,Customer RMA,finished,Tech 1,Station 1,0,scrap,0.0,1.8666666666666742,1.8666666666666667,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,399.5,Day 16 - Wednesday 15:30,RMA-7,Customer RMA,paused,Tech 2,Station 3,254.84377808869647,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,415.0,Day 17 - Thursday 07:00,RMA-12,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,415.0,Day 17 - Thursday 07:00,RMA-12,Customer RMA,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,418.9166666666667,Day 17 - Thursday 10:55,RMA-12,Customer RMA,finished,Tech 1,Station 1,0,repaired,0.0,3.9166666666666856,3.9166666666666665,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,419.4845954195339,Day 17 - Thursday 11:29,RMA-13,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,419.4845954195339,Day 17 - Thursday 11:29,RMA-13,Customer RMA,started,Tech 3,Station 4,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,423.5,Day 17 - Thursday 15:30,RMA-7,Customer RMA,paused,Tech 2,Station 3,246.34377808869647,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,423.5,Day 17 - Thursday 15:30,RMA-13,Customer RMA,paused,Tech 3,Station 4,6.417928752867223,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,439.0,Day 18 - Friday 07:00,ADVEX-6,Advance Exchange,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,439.0,Day 18 - Friday 07:00,RMA-14,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,439.0,Day 18 - Friday 07:00,ADVEX-6,Advance Exchange,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,439.0,Day 18 - Friday 07:00,RMA-14,Customer RMA,started,Tech 4,Station 2,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,439.05,Day 18 - Friday 07:03,ADVEX-6,Advance Exchange,finished,Tech 1,Station 1,0,rtv,0.0,0.05000000000001137,0.05,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,439.9032745130787,Day 18 - Friday 07:54,RESHIP-6,Reship,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,439.9032745130787,Day 18 - Friday 07:54,RESHIP-6,Reship,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,441.66387667833595,Day 18 - Friday 09:40,RESHIP-6,Reship,finished,Tech 1,Station 1,0,reshipped,0.0,1.7606021652572394,1.7606021652572315,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,445.4179287528672,Day 18 - Friday 13:25,RMA-13,Customer RMA,finished,Tech 3,Station 4,0,rtv,0.0,25.933333333333337,10.433333333333334,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,447.5,Day 18 - Friday 15:30,RMA-7,Customer RMA,paused,Tech 2,Station 3,237.84377808869647,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,447.5,Day 18 - Friday 15:30,RMA-14,Customer RMA,paused,Tech 4,Station 2,13.766666666666666,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,511.0,Day 21 - Monday 07:00,RESHIP-7,Reship,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,511.0,Day 21 - Monday 07:00,RMA-15,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,511.0,Day 21 - Monday 07:00,ADVEX-7,Advance Exchange,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,511.0,Day 21 - Monday 07:00,RMA-15,Customer RMA,bumped,,,1.5333333333333334,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,511.0,Day 21 - Monday 07:00,PROD-10,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,511.0,Day 21 - Monday 07:00,RMA-14,Customer RMA,interrupted,Tech 4,Station 2,13.766666666666666,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,511.0,Day 21 - Monday 07:00,RESHIP-7,Reship,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,511.0,Day 21 - Monday 07:00,ADVEX-7,Advance Exchange,started,Tech 3,Station 2,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,512.549803593495,Day 21 - Monday 08:33,RESHIP-7,Reship,finished,Tech 1,Station 1,0,reshipped,0.0,1.5498035934949712,1.549803593494944,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,512.549803593495,Day 21 - Monday 08:33,PROD-10,Production Failure,started,Tech 4,Station 1,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,513.049803593495,Day 21 - Monday 09:03,PROD-10,Production Failure,finished,Tech 4,Station 1,0,rtv,1.5498035934949712,2.049803593494971,0.5,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,513.049803593495,Day 21 - Monday 09:03,RMA-15,Customer RMA,started,Tech 4,Station 1,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,514.5831369268283,Day 21 - Monday 10:35,RMA-15,Customer RMA,finished,Tech 4,Station 1,0,scrap,2.049803593494971,3.5831369268282742,1.5333333333333334,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,514.5831369268283,Day 21 - Monday 10:35,RMA-14,Customer RMA,started,Tech 4,Station 4,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,515.9046889840156,Day 21 - Monday 11:54,PROD-11,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,515.9046889840156,Day 21 - Monday 11:54,PROD-11,Production Failure,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,516.4046889840156,Day 21 - Monday 12:24,PROD-11,Production Failure,finished,Tech 1,Station 1,0,rtv,0.0,0.5,0.5,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,519.5,Day 21 - Monday 15:30,RMA-7,Customer RMA,paused,Tech 2,Station 3,229.34377808869647,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,519.5,Day 21 - Monday 15:30,ADVEX-7,Advance Exchange,paused,Tech 3,Station 2,1.2833333333333332,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,519.5,Day 21 - Monday 15:30,RMA-14,Customer RMA,paused,Tech 4,Station 4,8.84980359349494,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,535.0,Day 22 - Tuesday 07:00,PROD-12,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,535.0,Day 22 - Tuesday 07:00,PROD-12,Production Failure,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,535.5,Day 22 - Tuesday 07:30,PROD-12,Production Failure,finished,Tech 1,Station 1,0,rtv,0.0,0.5,0.5,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,536.2833333333333,Day 22 - Tuesday 08:17,ADVEX-7,Advance Exchange,finished,Tech 3,Station 2,0,rtv,0.0,25.283333333333303,9.783333333333333,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,540.7979102878385,Day 22 - Tuesday 12:48,RMA-16,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,540.7979102878385,Day 22 - Tuesday 12:48,RMA-16,Customer RMA,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,540.9979102878385,Day 22 - Tuesday 13:00,RMA-16,Customer RMA,finished,Tech 1,Station 1,0,repaired,0.0,0.20000000000004547,0.2,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,542.5739213303384,Day 22 - Tuesday 14:34,RMA-17,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,542.5739213303384,Day 22 - Tuesday 14:34,RMA-17,Customer RMA,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,542.6739213303384,Day 22 - Tuesday 14:40,RMA-17,Customer RMA,finished,Tech 1,Station 1,0,rtv,0.0,0.10000000000002274,0.1,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,543.5,Day 22 - Tuesday 15:30,RMA-7,Customer RMA,paused,Tech 2,Station 3,220.84377808869647,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,543.5,Day 22 - Tuesday 15:30,RMA-14,Customer RMA,paused,Tech 4,Station 4,0.34980359349493995,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,559.0,Day 23 - Wednesday 07:00,PROD-13,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,559.0,Day 23 - Wednesday 07:00,PROD-13,Production Failure,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,559.3498035934949,Day 23 - Wednesday 07:21,RMA-14,Customer RMA,finished,Tech 4,Station 4,0,scrap,0.0,120.34980359349493,22.266666666666666,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,559.5,Day 23 - Wednesday 07:30,PROD-13,Production Failure,finished,Tech 1,Station 1,0,rtv,0.0,0.5,0.5,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,564.3970680890285,Day 23 - Wednesday 12:24,PROD-14,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,564.3970680890285,Day 23 - Wednesday 12:24,PROD-14,Production Failure,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,564.8970680890285,Day 23 - Wednesday 12:54,PROD-14,Production Failure,finished,Tech 1,Station 1,0,rtv,0.0,0.5,0.5,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,565.531542041883,Day 23 - Wednesday 13:32,ADVEX-8,Advance Exchange,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,565.531542041883,Day 23 - Wednesday 13:32,ADVEX-8,Advance Exchange,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,565.681542041883,Day 23 - Wednesday 13:41,ADVEX-8,Advance Exchange,finished,Tech 1,Station 1,0,repaired,0.0,0.14999999999997726,0.15,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,567.5,Day 23 - Wednesday 15:30,RMA-7,Customer RMA,paused,Tech 2,Station 3,212.34377808869647,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,583.0,Day 24 - Thursday 07:00,RMA-18,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,583.0,Day 24 - Thursday 07:00,RMA-18,Customer RMA,started,Tech 1,Station 1,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,591.5,Day 24 - Thursday 15:30,RMA-7,Customer RMA,paused,Tech 2,Station 3,203.84377808869647,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,591.5,Day 24 - Thursday 15:30,RMA-18,Customer RMA,paused,Tech 1,Station 1,6.800000000000001,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,607.0,Day 25 - Friday 07:00,PROD-15,Production Failure,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,607.0,Day 25 - Friday 07:00,RMA-19,Customer RMA,arrived,,,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,607.0,Day 25 - Friday 07:00,PROD-15,Production Failure,started,Tech 3,Station 2,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,607.0,Day 25 - Friday 07:00,RMA-19,Customer RMA,started,Tech 4,Station 4,,,,,,2026-07-16T19:34:27.635608
Extra Gen/Spec Tech/Station and doubled Customer RMAs,607.5,Day 25 - Friday 07:30,PROD-15,Production Failure,finished,Tech 3,Station 2,0,rtv,0.0,0.5,0.5,2026-07-16T19:34:27.635608
