scenario,sim_time,day_time,tech_queue_length,station_queue_length,techs_busy,techs_idle,stations_busy,stations_idle,generated_at
extra spec station,505,Day 21 - Monday 01:00,2,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,510,Day 21 - Monday 06:00,2,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,515,Day 21 - Monday 11:00,6,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,520,Day 21 - Monday 16:00,7,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,525,Day 21 - Monday 21:00,7,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,530,Day 22 - Tuesday 02:00,7,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,535,Day 22 - Tuesday 07:00,7,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,540,Day 22 - Tuesday 12:00,8,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,545,Day 22 - Tuesday 17:00,8,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,550,Day 22 - Tuesday 22:00,8,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,555,Day 23 - Wednesday 03:00,8,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,560,Day 23 - Wednesday 08:00,8,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,565,Day 23 - Wednesday 13:00,9,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,570,Day 23 - Wednesday 18:00,10,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,575,Day 23 - Wednesday 23:00,10,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,580,Day 24 - Thursday 04:00,10,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,585,Day 24 - Thursday 09:00,9,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,590,Day 24 - Thursday 14:00,1,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,595,Day 24 - Thursday 19:00,1,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,600,Day 25 - Friday 00:00,1,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,605,Day 25 - Friday 05:00,1,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,610,Day 25 - Friday 10:00,3,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,615,Day 25 - Friday 15:00,3,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,620,Day 25 - Friday 20:00,3,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,625,Day 26 - Saturday 01:00,3,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,630,Day 26 - Saturday 06:00,3,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,635,Day 26 - Saturday 11:00,3,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,640,Day 26 - Saturday 16:00,3,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,645,Day 26 - Saturday 21:00,3,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,650,Day 27 - Sunday 02:00,3,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,655,Day 27 - Sunday 07:00,3,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,660,Day 27 - Sunday 12:00,3,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,665,Day 27 - Sunday 17:00,3,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,670,Day 27 - Sunday 22:00,3,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,675,Day 28 - Monday 03:00,3,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,680,Day 28 - Monday 08:00,5,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,685,Day 28 - Monday 13:00,1,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,690,Day 28 - Monday 18:00,1,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,695,Day 28 - Monday 23:00,1,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,700,Day 29 - Tuesday 04:00,1,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,705,Day 29 - Tuesday 09:00,2,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,710,Day 29 - Tuesday 14:00,2,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,715,Day 29 - Tuesday 19:00,1,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,720,Day 30 - Wednesday 00:00,1,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,725,Day 30 - Wednesday 05:00,1,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,730,Day 30 - Wednesday 10:00,1,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,735,Day 30 - Wednesday 15:00,1,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,740,Day 30 - Wednesday 20:00,0,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,745,Day 31 - Thursday 01:00,0,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,750,Day 31 - Thursday 06:00,0,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,755,Day 31 - Thursday 11:00,0,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,760,Day 31 - Thursday 16:00,0,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,765,Day 31 - Thursday 21:00,0,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,770,Day 32 - Friday 02:00,0,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,775,Day 32 - Friday 07:00,1,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,780,Day 32 - Friday 12:00,1,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,785,Day 32 - Friday 17:00,2,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,790,Day 32 - Friday 22:00,2,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,795,Day 33 - Saturday 03:00,2,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,800,Day 33 - Saturday 08:00,2,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,805,Day 33 - Saturday 13:00,2,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,810,Day 33 - Saturday 18:00,2,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,815,Day 33 - Saturday 23:00,2,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,820,Day 34 - Sunday 04:00,2,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,825,Day 34 - Sunday 09:00,2,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,830,Day 34 - Sunday 14:00,2,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,835,Day 34 - Sunday 19:00,2,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,840,Day 35 - Monday 00:00,2,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,845,Day 35 - Monday 05:00,2,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,850,Day 35 - Monday 10:00,3,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,855,Day 35 - Monday 15:00,3,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,860,Day 35 - Monday 20:00,3,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,865,Day 36 - Tuesday 01:00,3,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,870,Day 36 - Tuesday 06:00,3,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,875,Day 36 - Tuesday 11:00,4,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,880,Day 36 - Tuesday 16:00,4,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,885,Day 36 - Tuesday 21:00,4,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,890,Day 37 - Wednesday 02:00,4,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,895,Day 37 - Wednesday 07:00,4,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,900,Day 37 - Wednesday 12:00,5,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,905,Day 37 - Wednesday 17:00,5,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,910,Day 37 - Wednesday 22:00,5,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,915,Day 38 - Thursday 03:00,5,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,920,Day 38 - Thursday 08:00,5,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,925,Day 38 - Thursday 13:00,5,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,930,Day 38 - Thursday 18:00,5,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,935,Day 38 - Thursday 23:00,5,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,940,Day 39 - Friday 04:00,5,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,945,Day 39 - Friday 09:00,5,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,950,Day 39 - Friday 14:00,5,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,955,Day 39 - Friday 19:00,5,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,960,Day 40 - Saturday 00:00,5,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,965,Day 40 - Saturday 05:00,5,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,970,Day 40 - Saturday 10:00,5,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,975,Day 40 - Saturday 15:00,5,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,980,Day 40 - Saturday 20:00,5,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,985,Day 41 - Sunday 01:00,5,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,990,Day 41 - Sunday 06:00,5,0,2,0,2,1,2026-07-15T19:35:45.436049
extra spec station,995,Day 41 - Sunday 11:00,5,0,2,0,2,1,2026-07-15T19:35:45.436049
+1 of all,0,Day 0 - Monday 00:00,0,0,0,4,0,4,2026-07-15T19:35:45.592657
+1 of all,5,Day 0 - Monday 05:00,0,0,0,4,0,4,2026-07-15T19:35:45.592657
+1 of all,10,Day 0 - Monday 10:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,15,Day 0 - Monday 15:00,0,0,0,4,0,4,2026-07-15T19:35:45.592657
+1 of all,20,Day 0 - Monday 20:00,0,0,0,4,0,4,2026-07-15T19:35:45.592657
+1 of all,25,Day 1 - Tuesday 01:00,0,0,0,4,0,4,2026-07-15T19:35:45.592657
+1 of all,30,Day 1 - Tuesday 06:00,0,0,0,4,0,4,2026-07-15T19:35:45.592657
+1 of all,35,Day 1 - Tuesday 11:00,0,0,0,4,0,4,2026-07-15T19:35:45.592657
+1 of all,40,Day 1 - Tuesday 16:00,0,0,0,4,0,4,2026-07-15T19:35:45.592657
+1 of all,45,Day 1 - Tuesday 21:00,0,0,0,4,0,4,2026-07-15T19:35:45.592657
+1 of all,50,Day 2 - Wednesday 02:00,0,0,0,4,0,4,2026-07-15T19:35:45.592657
+1 of all,55,Day 2 - Wednesday 07:00,0,0,0,4,0,4,2026-07-15T19:35:45.592657
+1 of all,60,Day 2 - Wednesday 12:00,0,0,0,4,0,4,2026-07-15T19:35:45.592657
+1 of all,65,Day 2 - Wednesday 17:00,0,0,0,4,0,4,2026-07-15T19:35:45.592657
+1 of all,70,Day 2 - Wednesday 22:00,0,0,0,4,0,4,2026-07-15T19:35:45.592657
+1 of all,75,Day 3 - Thursday 03:00,0,0,0,4,0,4,2026-07-15T19:35:45.592657
+1 of all,80,Day 3 - Thursday 08:00,0,0,0,4,0,4,2026-07-15T19:35:45.592657
+1 of all,85,Day 3 - Thursday 13:00,0,0,0,4,0,4,2026-07-15T19:35:45.592657
+1 of all,90,Day 3 - Thursday 18:00,0,0,0,4,0,4,2026-07-15T19:35:45.592657
+1 of all,95,Day 3 - Thursday 23:00,0,0,0,4,0,4,2026-07-15T19:35:45.592657
+1 of all,100,Day 4 - Friday 04:00,0,0,0,4,0,4,2026-07-15T19:35:45.592657
+1 of all,105,Day 4 - Friday 09:00,0,0,3,1,3,1,2026-07-15T19:35:45.592657
+1 of all,110,Day 4 - Friday 14:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,115,Day 4 - Friday 19:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,120,Day 5 - Saturday 00:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,125,Day 5 - Saturday 05:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,130,Day 5 - Saturday 10:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,135,Day 5 - Saturday 15:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,140,Day 5 - Saturday 20:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,145,Day 6 - Sunday 01:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,150,Day 6 - Sunday 06:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,155,Day 6 - Sunday 11:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,160,Day 6 - Sunday 16:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,165,Day 6 - Sunday 21:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,170,Day 7 - Monday 02:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,175,Day 7 - Monday 07:00,2,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,180,Day 7 - Monday 12:00,1,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,185,Day 7 - Monday 17:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,190,Day 7 - Monday 22:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,195,Day 8 - Tuesday 03:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,200,Day 8 - Tuesday 08:00,0,0,3,1,3,1,2026-07-15T19:35:45.592657
+1 of all,205,Day 8 - Tuesday 13:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,210,Day 8 - Tuesday 18:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,215,Day 8 - Tuesday 23:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,220,Day 9 - Wednesday 04:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,225,Day 9 - Wednesday 09:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,230,Day 9 - Wednesday 14:00,0,0,0,4,0,4,2026-07-15T19:35:45.592657
+1 of all,235,Day 9 - Wednesday 19:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,240,Day 10 - Thursday 00:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,245,Day 10 - Thursday 05:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,250,Day 10 - Thursday 10:00,0,0,4,0,4,0,2026-07-15T19:35:45.592657
+1 of all,255,Day 10 - Thursday 15:00,0,0,4,0,4,0,2026-07-15T19:35:45.592657
+1 of all,260,Day 10 - Thursday 20:00,0,0,4,0,4,0,2026-07-15T19:35:45.592657
+1 of all,265,Day 11 - Friday 01:00,0,0,4,0,4,0,2026-07-15T19:35:45.592657
+1 of all,270,Day 11 - Friday 06:00,0,0,4,0,4,0,2026-07-15T19:35:45.592657
+1 of all,275,Day 11 - Friday 11:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,280,Day 11 - Friday 16:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,285,Day 11 - Friday 21:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,290,Day 12 - Saturday 02:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,295,Day 12 - Saturday 07:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,300,Day 12 - Saturday 12:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,305,Day 12 - Saturday 17:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,310,Day 12 - Saturday 22:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,315,Day 13 - Sunday 03:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,320,Day 13 - Sunday 08:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,325,Day 13 - Sunday 13:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,330,Day 13 - Sunday 18:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,335,Day 13 - Sunday 23:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,340,Day 14 - Monday 04:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,345,Day 14 - Monday 09:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,350,Day 14 - Monday 14:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,355,Day 14 - Monday 19:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,360,Day 15 - Tuesday 00:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,365,Day 15 - Tuesday 05:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,370,Day 15 - Tuesday 10:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,375,Day 15 - Tuesday 15:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,380,Day 15 - Tuesday 20:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,385,Day 16 - Wednesday 01:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,390,Day 16 - Wednesday 06:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,395,Day 16 - Wednesday 11:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,400,Day 16 - Wednesday 16:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,405,Day 16 - Wednesday 21:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,410,Day 17 - Thursday 02:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,415,Day 17 - Thursday 07:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,420,Day 17 - Thursday 12:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,425,Day 17 - Thursday 17:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,430,Day 17 - Thursday 22:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,435,Day 18 - Friday 03:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,440,Day 18 - Friday 08:00,0,0,4,0,4,0,2026-07-15T19:35:45.592657
+1 of all,445,Day 18 - Friday 13:00,0,0,3,1,3,1,2026-07-15T19:35:45.592657
+1 of all,450,Day 18 - Friday 18:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,455,Day 18 - Friday 23:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,460,Day 19 - Saturday 04:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,465,Day 19 - Saturday 09:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,470,Day 19 - Saturday 14:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,475,Day 19 - Saturday 19:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,480,Day 20 - Sunday 00:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,485,Day 20 - Sunday 05:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,490,Day 20 - Sunday 10:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,495,Day 20 - Sunday 15:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,500,Day 20 - Sunday 20:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,505,Day 21 - Monday 01:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,510,Day 21 - Monday 06:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,515,Day 21 - Monday 11:00,0,0,3,1,3,1,2026-07-15T19:35:45.592657
+1 of all,520,Day 21 - Monday 16:00,0,0,3,1,3,1,2026-07-15T19:35:45.592657
+1 of all,525,Day 21 - Monday 21:00,0,0,3,1,3,1,2026-07-15T19:35:45.592657
+1 of all,530,Day 22 - Tuesday 02:00,0,0,3,1,3,1,2026-07-15T19:35:45.592657
+1 of all,535,Day 22 - Tuesday 07:00,0,0,3,1,3,1,2026-07-15T19:35:45.592657
+1 of all,540,Day 22 - Tuesday 12:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,545,Day 22 - Tuesday 17:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,550,Day 22 - Tuesday 22:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,555,Day 23 - Wednesday 03:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,560,Day 23 - Wednesday 08:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,565,Day 23 - Wednesday 13:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,570,Day 23 - Wednesday 18:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,575,Day 23 - Wednesday 23:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,580,Day 24 - Thursday 04:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,585,Day 24 - Thursday 09:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,590,Day 24 - Thursday 14:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,595,Day 24 - Thursday 19:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,600,Day 25 - Friday 00:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,605,Day 25 - Friday 05:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,610,Day 25 - Friday 10:00,0,0,3,1,3,1,2026-07-15T19:35:45.592657
+1 of all,615,Day 25 - Friday 15:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,620,Day 25 - Friday 20:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,625,Day 26 - Saturday 01:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,630,Day 26 - Saturday 06:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,635,Day 26 - Saturday 11:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,640,Day 26 - Saturday 16:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,645,Day 26 - Saturday 21:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,650,Day 27 - Sunday 02:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,655,Day 27 - Sunday 07:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,660,Day 27 - Sunday 12:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,665,Day 27 - Sunday 17:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,670,Day 27 - Sunday 22:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,675,Day 28 - Monday 03:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,680,Day 28 - Monday 08:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,685,Day 28 - Monday 13:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,690,Day 28 - Monday 18:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,695,Day 28 - Monday 23:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,700,Day 29 - Tuesday 04:00,0,0,1,3,1,3,2026-07-15T19:35:45.592657
+1 of all,705,Day 29 - Tuesday 09:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,710,Day 29 - Tuesday 14:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,715,Day 29 - Tuesday 19:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,720,Day 30 - Wednesday 00:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,725,Day 30 - Wednesday 05:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,730,Day 30 - Wednesday 10:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,735,Day 30 - Wednesday 15:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,740,Day 30 - Wednesday 20:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,745,Day 31 - Thursday 01:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,750,Day 31 - Thursday 06:00,0,0,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,755,Day 31 - Thursday 11:00,0,1,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,760,Day 31 - Thursday 16:00,0,1,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,765,Day 31 - Thursday 21:00,0,1,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,770,Day 32 - Friday 02:00,0,1,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,775,Day 32 - Friday 07:00,0,1,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,780,Day 32 - Friday 12:00,0,1,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,785,Day 32 - Friday 17:00,0,1,3,1,3,1,2026-07-15T19:35:45.592657
+1 of all,790,Day 32 - Friday 22:00,0,1,3,1,3,1,2026-07-15T19:35:45.592657
+1 of all,795,Day 33 - Saturday 03:00,0,1,3,1,3,1,2026-07-15T19:35:45.592657
+1 of all,800,Day 33 - Saturday 08:00,0,1,3,1,3,1,2026-07-15T19:35:45.592657
+1 of all,805,Day 33 - Saturday 13:00,0,1,3,1,3,1,2026-07-15T19:35:45.592657
+1 of all,810,Day 33 - Saturday 18:00,0,1,3,1,3,1,2026-07-15T19:35:45.592657
+1 of all,815,Day 33 - Saturday 23:00,0,1,3,1,3,1,2026-07-15T19:35:45.592657
+1 of all,820,Day 34 - Sunday 04:00,0,1,3,1,3,1,2026-07-15T19:35:45.592657
+1 of all,825,Day 34 - Sunday 09:00,0,1,3,1,3,1,2026-07-15T19:35:45.592657
+1 of all,830,Day 34 - Sunday 14:00,0,1,3,1,3,1,2026-07-15T19:35:45.592657
+1 of all,835,Day 34 - Sunday 19:00,0,1,3,1,3,1,2026-07-15T19:35:45.592657
+1 of all,840,Day 35 - Monday 00:00,0,1,3,1,3,1,2026-07-15T19:35:45.592657
+1 of all,845,Day 35 - Monday 05:00,0,1,3,1,3,1,2026-07-15T19:35:45.592657
+1 of all,850,Day 35 - Monday 10:00,1,1,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,855,Day 35 - Monday 15:00,1,1,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,860,Day 35 - Monday 20:00,1,1,2,2,2,2,2026-07-15T19:35:45.592657
+1 of all,865,Day 36 - Tuesday 01:00,1,1,2,2,2,2,2026-07-15T19:35:45.592657
